task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch	error_action	hardware_type	revision	threads	clusmethod	corrmethod	preout	postout	bsize	gsize	lsize	np	dataset	trial	n_rows	n_cols
247	ae/0863e1	622835.pbs02	run_experiment		run_experiment (247)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602351869897	1602351877110	1602353422313	1552416	1548181		200.1	0.3	465760256.0	34905890816.0	482209792.0	35107217408.0	20333226.0	207243485.0	10815.0	3808379.0	32674.0	204988369.0	33350.0	21594.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ae/0863e1588d5b414e6535ed26a070e9			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.009	1	6346	169
248	e6/ac5ee1	623141.pbs02	run_experiment		run_experiment (248)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602353230143	1602353237935	1602354012398	782255	775073		201.1	0.3	492322816.0	34934849536.0	505987072.0	35001958400.0	20333240.0	207292897.0	10713.0	3808309.0	13344674.0	204988369.0	21549.0	12574.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e6/ac5ee16dc5b1101645cdc5274dceb5			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.009	1	6346	169
249	2d/21e5de	623140.pbs02	run_experiment		run_experiment (249)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602353181094	1602354018056	1602354407429	1226335	388866		199.2	0.3	513851392.0	34959003648.0	530702336.0	35048128512.0	20344614.0	207386692.0	10724.0	3808386.0	36770.0	204988369.0	28634.0	8831.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/2d/21e5de1c7a4fbf0b5703d2d4961c98			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.009	1	6346	169
252	8d/397cba	623161.pbs02	run_experiment		run_experiment (252)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602354015632	1602354018068	1602354487433	471801	468101		297.9	0.2	720150528.0	30849056768.0	720150528.0	31050383360.0	21157771.0	207303637.0	13737.0	3808936.0	149938082.0	205008849.0	14037.0	1875.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/8d/397cba63be3da00fd9600a5c690b6d			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.009	1	6346	169
253	e7/22c6d5	623170.pbs02	run_experiment		run_experiment (253)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602354410617	1602355351128	1602355581777	1171160	232050		300.6	0.2	736743424.0	30728867840.0	736743424.0	30795976704.0	21162322.0	207361998.0	13643.0	3808991.0	28578.0	205008849.0	10794.0	2463.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/e7/22c6d59cc613d0066ae1671f2381bd			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.009	1	6346	169
184	2d/8fc7d5	621331.pbs02	run_experiment		run_experiment (184)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602300436817	1602353257236	1602360761778	60324961	7506768		98.4	0.2	302788608.0	2796507136.0	303308800.0	2908573696.0	18161014.0	88287662.0	10291.0	1942281.0	2723754.0	85965549.0	918199.0	5928.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/2d/8fc7d5774f129343bd9410ce6e494d			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.007	0	4936	131
245	78/7e7782	622834.pbs02	run_experiment		run_experiment (245)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602351865404	1602353192261	1602361601900	9736496	8408929		293.5	0.4	616943616.0	5011226624.0	617926656.0	5227323392.0	29610559.0	208861400.0	12431.0	3807986.0	8794035.0	204335800.0	3448254.0	189401.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/78/7e778221ccb13bdac338fa5fb7b937			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.009	1	6346	169
169	ea/eeffe7	621217.pbs02	run_experiment		run_experiment (169)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602298551604	1602340205503	1602362902634	64351030	22696874		297.3	0.4	583917568.0	4987699200.0	584056832.0	5221040128.0	32718219.0	294887990.0	12538.0	4993922.0	8106.0	290322001.0	3270696.0	58815.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ea/eeffe7a3a7b1be0d8b0dd2aad0588b			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.010	2	7051	188
168	1d/628333	621191.pbs02	run_experiment		run_experiment (168)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602298258135	1602319567287	1602365462355	67204220	45893792		397.8	0.2	356835328.0	5243277312.0	357896192.0	5311647744.0	38074789.0	295905194.0	13289.0	4993804.0	5586858.0	290330193.0	3717638.0	1025641.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/1d/6283335d22c8f92470c3912e02a0d6			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.010	2	7051	188
244	a1/7e806a	622829.pbs02	run_experiment		run_experiment (244)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602351555149	1602351557710	1602368012749	16457599	16450473		296.3	0.4	582025216.0	4955869184.0	583344128.0	5179977728.0	29594650.0	208844745.0	12311.0	3807781.0	4460458.0	204327608.0	2854642.0	353599.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/a1/7e806a7db14d4b49a037d0aa8299ae			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.009	1	6346	169
232	9a/ad0843	623497.pbs02	run_experiment		run_experiment (232)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602368016068	1602368022759	1602369563498	1547430	1542216		199.8	0.3	476680192.0	34921828352.0	491323392.0	35123154944.0	20330221.0	207243501.0	10812.0	3808383.0	57250.0	204988369.0	60832.0	21107.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/9a/ad0843c78e556f71adccf466a6385e			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.009	0	6346	169
185	22/4dfed7	621374.pbs02	run_experiment		run_experiment (185)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602301151857	1602368032698	1602371838194	70686337	3807266		486.3	0.6	874278912.0	7142146048.0	876396544.0	7496527872.0	30581745.0	92766717.0	13924.0	1943322.0	8115.0	85965549.0	2764251.0	161394.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/22/4dfed7c3ab3e601f34a6535093baf6			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.007	0	4936	131
262	eb/05644e	624079.pbs02	run_experiment		run_experiment (262)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602372135771	1602372142866	1602373693087	1557316	1552948		200.3	0.3	462020608.0	34905882624.0	479416320.0	35107209216.0	20330141.0	207243546.0	10809.0	3808381.0	36770.0	204988369.0	33348.0	19560.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/eb/05644e6d469613e1205d5d8f8fed97			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.009	2	6346	169
136	a8/e21e92	619825.pbs02	run_experiment		run_experiment (136)	FAILED	143		systemsgenetics/kinc:3.3.0	1	86400000			1	1602288799988	1602288802763	1602375233198	86433210	86430435																PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/a8/e21e926afe3ec8bcdaa5117bfb6000		IGNORE	cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	1	Yeast.010	0	7051	188
74	d3/6a34ce	616930.pbs02	run_experiment		run_experiment (74)	FAILED	143		systemsgenetics/kinc:3.3.0	1	86400000			1	1602266349622	1602289046954	1602375458203	109108581	86411249																PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d3/6a34cee1b00f3ee014587a874eee54		IGNORE	v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.001	1	706	18
138	a6/d0f2cc	619836.pbs02	run_experiment		run_experiment (138)	FAILED	143		systemsgenetics/kinc:3.3.0	1	86400000			1	1602289069877	1602289077041	1602375483220	86413343	86406179																PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/a6/d0f2ccb93da635d0919ff1369f2ea1		IGNORE	cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.010	0	7051	188
70	dd/bff129	616921.pbs02	run_experiment		run_experiment (70)	FAILED	143		systemsgenetics/kinc:3.3.0	1	86400000			1	1602266275224	1602289091936	1602375508201	109232977	86416265																PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/dd/bff1290c334dd203d143ab08435e37		IGNORE	p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.001	1	706	18
254	60/16d560	623175.pbs02	run_experiment		run_experiment (254)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602354490558	1602375473277	1602375588285	21097727	117357		205.9	0.2	756187136.0	30818795520.0	756187136.0	30978060288.0	21172901.0	207463413.0	13659.0	3809114.0	4513698.0	205017041.0	24540.0	2242.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/60/16d560f3be191848ceb0f78d152508			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.009	1	6346	169
268	5b/8dfaae	624301.pbs02	run_experiment		run_experiment (268)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375511057	1602375598307	1602375823349	312292	227702		204.3	0.2	723865600.0	30783070208.0	723865600.0	30899331072.0	21162442.0	207361041.0	13631.0	3808955.0	32674.0	205008849.0	12793.0	3695.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/5b/8dfaaeec8bc117eb8e9f857546c5b4			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.009	2	6346	169
263	fa/679e9e	624296.pbs02	run_experiment		run_experiment (263)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375461390	1602375528297	1602375919109	457719	393900		202.2	0.3	517582848.0	34961956864.0	531886080.0	35048054784.0	20341371.0	207386376.0	10715.0	3808370.0	28578.0	204988369.0	11527.0	6730.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/fa/679e9e0a6a17d82df7ed9579532f73			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.009	2	6346	169
267	7f/9bdde8	624300.pbs02	run_experiment		run_experiment (267)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375486258	1602375493310	1602375943357	457099	451511		202.8	0.2	712949760.0	30838124544.0	712949760.0	30905233408.0	21157188.0	207305476.0	13731.0	3808901.0	4489122.0	205008849.0	13638.0	7904.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/7f/9bdde821cca591ba9bd7f338f75351			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.009	2	6346	169
269	2e/e6deaf	624302.pbs02	run_experiment		run_experiment (269)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375591384	1602375828357	1602375948347	356963	117869		208.4	0.2	761057280.0	30821613568.0	761057280.0	30911987712.0	21173018.0	207465148.0	13651.0	3809190.0	28578.0	205008849.0	12129.0	2259.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/2e/e6deafc35c18b2b84cf1493f8e2a37			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.009	2	6346	169
264	bb/b6dbf5	624289.pbs02	run_experiment		run_experiment (264)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375236445	1602375243278	1602376028356	791911	784093		198.7	0.3	489246720.0	34934775808.0	503296000.0	35114868736.0	20333471.0	207293256.0	10711.0	3808319.0	32674.0	204988369.0	69175.0	8848.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/bb/b6dbf52bb674130d20955a88a541cf			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.009	2	6346	169
183	11/69b96f	621350.pbs02	run_experiment		run_experiment (183)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602300791880	1602361606856	1602376078340	75286460	14471056		298.3	0.3	473612288.0	4787195904.0	473612288.0	5046169600.0	24330194.0	90460609.0	11925.0	1942505.0	4010.0	85957357.0	1090834.0	320774.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/11/69b96fe3b6850bfe8bfb1556f84067			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.007	0	4936	131
277	51/5d46a6	624319.pbs02	run_experiment		run_experiment (277)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602376081208	1602376088401	1602376128379	47171	40707		183.7	0.3	466706432.0	34734993408.0	476254208.0	34874478592.0	16292348.0	10951379.0	10265.0	314127.0	206438306.0	8694693.0	2526.0	1245.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/51/5d46a66083be6d232c9a30f11ef2d3			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.003	0	2116	56
278	cb/46d5a7	624320.pbs02	run_experiment		run_experiment (278)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602376131649	1602376898481	1602376923488	791839	22146		174.6	0.3	468103168.0	34821038080.0	492498944.0	34945863680.0	16285276.0	10396966.0	10293.0	314152.0	33644450.0	8092581.0	2126.0	668.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/cb/46d5a7d2d8b7d4a634567742292ecf			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.003	0	2116	56
279	d5/f355e5	624341.pbs02	run_experiment		run_experiment (279)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602376926680	1602378418679	1602378433689	1507009	13824		151.7	0.3	463757312.0	34814439424.0	489455616.0	34932129792.0	16306098.0	11093384.0	10366.0	314226.0	13336482.0	8694693.0	6073.0	347.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d5/f355e578e3fd5daeaf0d78ad769be4			p100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.003	0	2116	56
214	ff/10adbd	621904.pbs02	run_experiment		run_experiment (214)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602314194648	1602372162841	1602379644557	65449909	7480569		496.1	0.5	779603968.0	6970679296.0	779603968.0	7277109248.0	30562327.0	92744282.0	13782.0	1943037.0	8106.0	85965549.0	1028419.0	324906.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/ff/10adbdd0f8f1252644f790e6452d0d			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.007	2	4936	131
283	39/5cb594	624521.pbs02	run_experiment		run_experiment (283)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602379647892	1602379653852	1602379663842	15950	8179		145.3	0.2	711913472.0	30746222592.0	713863168.0	30874898432.0	17126714.0	11066693.0	13215.0	314665.0	565154.0	8731557.0	3465.0	149.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/39/5cb594a18283aa6b63b910154ecab1			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.003	0	2116	56
282	09/ef7633	624522.pbs02	run_experiment		run_experiment (282)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602379666671	1602379673848	1602379683852	17180	12633		163.6	0.2	695513088.0	30662701056.0	696311808.0	30797733888.0	17120454.0	11009966.0	13179.0	314601.0	28578.0	8723365.0	3400.0	322.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/09/ef7633489cdada8e62706a44d4ebe3			v100	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.003	0	2116	56
273	64/d20629	624308.pbs02	run_experiment		run_experiment (273)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375922324	1602379644617	1602380618943	4696619	973121		292.5	0.3	479780864.0	4784369664.0	480051200.0	4985696256.0	17699086.0	12591361.0	11487.0	314700.0	540586.0	8098781.0	274042.0	14786.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/64/d206290a869f157f4ca63f4611c542			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	4	Yeast.003	0	2116	56
275	d9/cfb82c	624313.pbs02	run_experiment		run_experiment (275)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602376031475	1602380628957	1602380929009	4897534	304137		190.7	0.4	575934464.0	4821811200.0	575938560.0	4864020480.0	17725871.0	12664242.0	11687.0	314956.0	8115.0	8098781.0	2021694.0	2169.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/d9/cfb82c010d6123a7cec75fa1f62414			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	16	Yeast.003	0	2116	56
274	52/c0c073	624311.pbs02	run_experiment		run_experiment (274)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602375951307	1602380973996	1602381484078	5532771	508128		276.7	0.4	544739328.0	4920201216.0	544985088.0	5174054912.0	17707614.0	12602540.0	11560.0	314793.0	4010.0	8090589.0	691947.0	8040.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/52/c0c0730d9b3e0a3f8656ce895e7cc0			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	8	Yeast.003	0	2116	56
152	6f/6eacfb	620780.pbs02	run_experiment		run_experiment (152)	COMPLETED	0		systemsgenetics/kinc:3.3.0	1	86400000			1	1602295885912	1602295888881	1602381518998	85633086	85628369		99.6	0.2	281731072.0	2773303296.0	282902528.0	2899775488.0	20976960.0	292588728.0	10372.0	4993323.0	8106.0	290330193.0	1716125.0	51905.0	PATH=/home/btsheal/workspace/tesseract/kinc/bin:/home/btsheal/software/nextflow/20.07.1:/home/btsheal/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/opt/pbs/default/bin:/home/btsheal/workspace/tesseract/bin	/scratch1/btsheal/work/6f/6eacfb60d24c88effc3e6fa86a4d85			cpu	v3.4.2	2	gmm	spearman	True	True	32768	4096	32	2	Yeast.010	1	7051	188
