task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	n_remote_run_ids	n_spots	sample_id
829	3390074.pbs02	download_runs	DRX014505	download_runs (DRX014505)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986887354	1629986896499	1629987592548	705194	695976		4.2	0.1	50958336.0	105201664.0	50958336.0	105218048.0	2174898971.0	2153531590.0	294494.0	4345.0	41729046.0	2153525917.0	128990.0	236.0	/scratch1/btsheal/work/10/b8e97cd55e60eaedc4e1d2e94d2a7c			1	17571178	DRX014505
5339	3396850.pbs02	download_runs	SRX117107	download_runs (SRX117107)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004167069	1630004196503	1630005132523	965454	952050		5.4	0.2	50876416.0	105201664.0	50876416.0	105218048.0	3435969714.0	3400410278.0	485900.0	7162.0	41716615.0	3400393889.0	198530.0	854.0	/scratch1/btsheal/work/10/d4e6a4880241d1e442c5a5c505dec6			3	48744577	SRX117107
6434	3398177.pbs02	download_runs	SRX761042	download_runs (SRX761042)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008368609	1630008377154	1630008563572	194963	185583		4.7	0.1	53329920.0	106647552.0	53329920.0	106663936.0	779629304.0	760686667.0	114659.0	1688.0	41709375.0	760680987.0	52893.0	226.0	/scratch1/btsheal/work/11/53e5f03b685d7650de984e23be4304			1	11642711	SRX761042
4365	3395329.pbs02	download_runs	SRX4171120	download_runs (SRX4171120)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630000491484	1630000505044	1630000596447	104963	81616		4.5	0.1	51970048.0	105648128.0	51970048.0	105664512.0	69547896.0	51885352.0	11796.0	336.0	41709762.0	51879677.0	25650.0	195.0	/scratch1/btsheal/work/11/858e0b8ddb76899fff8e59b5302e21			1	1555899	SRX4171120
2472	3392877.pbs02	download_runs	SRX4170089	download_runs (SRX4170089)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993267109	1629993278841	1629993288669	21560	10877		27.0	0.2	56602624.0	111296512.0	56602624.0	111312896.0	71209001.0	53565262.0	11463.0	340.0	41709764.0	53559586.0	4093.0	204.0	/scratch1/btsheal/work/11/d1415f18bb723b9c338ea27047f00b			1	1747122	SRX4170089
4948	3396416.pbs02	download_runs	SRX3412604	download_runs (SRX3412604)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630002626550	1630002642901	1630002954880	328330	300157		7.8	0.1	50966528.0	105209856.0	50966528.0	105226240.0	1675027663.0	1654528701.0	221186.0	3393.0	41711328.0	1654523019.0	87904.0	227.0	/scratch1/btsheal/work/11/e514d6c08df03d7c42b7a29f8751c9			1	25129176	SRX3412604
7295	3399214.pbs02	download_runs	SRX315180	download_runs (SRX315180)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630011618958	1630011637694	1630011974390	355432	329812		3.2	0.2	60252160.0	115032064.0	60252160.0	115048448.0	655229513.0	636533623.0	94123.0	1452.0	41709923.0	636527954.0	35845.0	196.0	/scratch1/btsheal/work/11/f468ee58275acfd43074f94f687918			1	18779154	SRX315180
6524	3398267.pbs02	download_runs	SRX1404318	download_runs (SRX1404318)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008686631	1630008700881	1630009639590	952959	940323		3.8	0.2	61054976.0	115687424.0	61054976.0	115703808.0	3086455050.0	3063446039.0	423285.0	6081.0	41710689.0	3063440353.0	181460.0	209.0	/scratch1/btsheal/work/12/0009dda31c931ce6c4b9f4bb19786b			1	22017266	SRX1404318
3415	3393780.pbs02	download_runs	ERX2405554	download_runs (ERX2405554)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996860705	1629996874749	1629997152624	291919	273819		4.5	0.2	61698048.0	115687424.0	61698048.0	115703808.0	748074104.0	729230646.0	109607.0	1628.0	41712184.0	729224968.0	46296.0	236.0	/scratch1/btsheal/work/12/19e9bbfcd9c2226e56aa2f0643fb79			1	10956281	ERX2405554
9125	3402304.pbs02	download_runs	SRX389758	download_runs (SRX389758)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018543829	1630018559195	1630019104589	560760	545649		5.2	0.2	49938432.0	102301696.0	49938432.0	102318080.0	1760634869.0	1739985731.0	250798.0	3556.0	41709358.0	1739980046.0	97201.0	213.0	/scratch1/btsheal/work/13/0bcc090dc2c3634623b21b08623492			1	33415262	SRX389758
7645	3399816.pbs02	download_runs	SRX1305342	download_runs (SRX1305342)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012947972	1630012953211	1630013566790	618818	595856		4.1	0.2	55222272.0	109682688.0	55222272.0	109699072.0	1688555811.0	1668034938.0	229403.0	3419.0	41708625.0	1668029252.0	89027.0	194.0	/scratch1/btsheal/work/13/298eca02c211c02885efd34478a670			1	49884248	SRX1305342
5632	3397158.pbs02	download_runs	SRX2519654	download_runs (SRX2519654)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630005318487	1630005331062	1630006046879	728392	705853		3.0	0.2	61947904.0	116711424.0	61947904.0	116727808.0	1349018392.0	1329094885.0	209251.0	2773.0	41711753.0	1329089205.0	91036.0	258.0	/scratch1/btsheal/work/13/52c4dedc93929e2d9632bd50276102			1	9296897	SRX2519654
6692	3398449.pbs02	download_runs	ERX1946798	download_runs (ERX1946798)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630009343457	1630009354282	1630009873106	529649	507214		7.4	0.1	51015680.0	105209856.0	51015680.0	105226240.0	2931182836.0	2908454360.0	378729.0	5785.0	41710387.0	2908448674.0	154431.0	256.0	/scratch1/btsheal/work/14/1194a297e3e8c109c233f087cfbac2			1	20412189	ERX1946798
5941	3397557.pbs02	download_runs	SRX793269	download_runs (SRX793269)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630006508347	1630006524983	1630006977518	469171	451123		5.5	0.2	50774016.0	105201664.0	50774016.0	105218048.0	1531665302.0	1505450708.0	216085.0	3329.0	41761613.0	1505439657.0	87821.0	1410.0	/scratch1/btsheal/work/14/2562cb9011370faa1fe6b965943ccf			2	45248381	SRX793269
3624	3393979.pbs02	download_runs	SRX1776214	download_runs (SRX1776214)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629997636912	1629997650166	1629997943765	306853	286603		4.7	0.2	61079552.0	115687424.0	61079552.0	115703808.0	894149448.0	874940688.0	132104.0	1906.0	41708692.0	874935010.0	48800.0	199.0	/scratch1/btsheal/work/14/32bb39f8da3d4fb5ccc1045ba39c1c			1	12813801	SRX1776214
5416	3396935.pbs02	download_runs	SRX730994	download_runs (SRX730994)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630004454269	1630004472412	1630005418126	963857	942188		4.7	0.2	62214144.0	117301248.0	62214144.0	117317632.0	3156217854.0	3133102715.0	435285.0	6213.0	41709729.0	3133097030.0	175186.0	204.0	/scratch1/btsheal/work/14/56ffbf19d499cde768811339b19024			1	83285164	SRX730994
2259	3392647.pbs02	download_runs	SRX1620194	download_runs (SRX1620194)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992421279	1629992430558	1629992682151	260872	246095		5.0	0.2	60612608.0	114724864.0	60612608.0	114741248.0	675622368.0	656909787.0	94095.0	1490.0	41709362.0	656904105.0	35708.0	209.0	/scratch1/btsheal/work/14/b508c29c885df8fbffa4a1ec4d7ce5			1	19015157	SRX1620194
1307	3391123.pbs02	download_runs	SRX2191101	download_runs (SRX2191101)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629988840333	1629988849648	1629988874960	34627	21852		16.8	0.1	45756416.0	93888512.0	45756416.0	93904896.0	109460811.0	91749580.0	16586.0	412.0	41709616.0	91743904.0	5209.0	205.0	/scratch1/btsheal/work/14/bce69be87c7c4ea95c912e3dcaec52			1	5228263	SRX2191101
1541	3391360.pbs02	download_runs	SRX365736	download_runs (SRX365736)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989722761	1629989736154	1629990077915	355154	343633		7.2	0.2	55508992.0	109940736.0	55508992.0	109957120.0	1713033699.0	1685974922.0	277651.0	3673.0	41710549.0	1685963867.0	104886.0	254.0	/scratch1/btsheal/work/15/6f3021e04778013da8c7d34588efc8			2	44026645	SRX365736
1974	3392061.pbs02	download_runs	SRX1734592	download_runs (SRX1734592)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629991334212	1629991343446	1629992007849	673637	664871		6.0	0.2	55476224.0	109944832.0	55476224.0	109961216.0	2480702529.0	2399272757.0	354574.0	7010.0	41741784.0	2399213382.0	148759.0	277.0	/scratch1/btsheal/work/15/7082cebb4415475a215e1b06ba2746			11	34316669	SRX1734592
1508	3391328.pbs02	download_runs	SRX1395024	download_runs (SRX1395024)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989600634	1629989611680	1629989782224	181590	160711		6.7	0.2	51179520.0	105209856.0	51179520.0	105226240.0	641544452.0	622838573.0	93020.0	1425.0	41711192.0	622832895.0	33589.0	236.0	/scratch1/btsheal/work/16/10820147a15aba1cbc47ae231813f6			1	12308170	SRX1395024
7604	3399751.pbs02	download_runs	SRX704284	download_runs (SRX704284)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012789903	1630012809705	1630013021277	231374	200648		5.6	0.2	51621888.0	105201664.0	51621888.0	105218048.0	613736546.0	595113375.0	84362.0	1373.0	41709940.0	595107694.0	29131.0	194.0	/scratch1/btsheal/work/16/21567aba9b0b9fcd8f9fd716ca97a8			1	24510726	SRX704284
4162	3395110.pbs02	download_runs	SRX1648375	download_runs (SRX1648375)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629999693919	1629999706837	1630001862440	2168521	2150041		7.3	0.2	53862400.0	106659840.0	53862400.0	106676224.0	11631221610.0	11593128580.0	1569671.0	22350.0	41711202.0	11593122889.0	624324.0	1065.0	/scratch1/btsheal/work/16/67dc66c25659b32712cbf545d7520b			1	86831219	SRX1648375
1367	3391180.pbs02	download_runs	SRX3464803	download_runs (SRX3464803)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629989074815	1629989090814	1629989175786	100971	78150		4.0	0.2	62263296.0	117301248.0	62263296.0	117317632.0	22654373.0	4485.0	5334.0	220.0	41535585.0	51.0	28708.0	204.0	/scratch1/btsheal/work/16/6d925e578d46db6b0051b249ece098			1	5113187	SRX3464803
841	3390088.pbs02	download_runs	DRX088943	download_runs (DRX088943)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629986973822	1629986982472	1629987092478	118656	109687		6.6	0.2	53694464.0	107200512.0	53694464.0	107216896.0	360928394.0	342770150.0	51825.0	891.0	41708424.0	342764482.0	24879.0	197.0	/scratch1/btsheal/work/16/a3dc97b91f37b496475a114bbbba61			1	10446824	DRX088943
8326	3401332.pbs02	download_runs	SRX2035613	download_runs (SRX2035613)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015507930	1630015537875	1630016553902	1045972	1022749		8.1	0.1	53465088.0	106487808.0	53465088.0	106504192.0	5406296039.0	5378790736.0	750006.0	10497.0	41730071.0	5378785058.0	295510.0	251.0	/scratch1/btsheal/work/17/a51dab7de0710376b187913f3f243b			1	38406288	SRX2035613
4564	3395521.pbs02	download_runs	SRX4124200	download_runs (SRX4124200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001226645	1630001244470	1630001402042	175397	158899		5.0	0.2	51343360.0	105209856.0	51343360.0	105226240.0	398786505.0	380472924.0	60911.0	963.0	41711678.0	380467247.0	24256.0	271.0	/scratch1/btsheal/work/18/3a87a9a9c2e46ad4950518134fac47			1	17263160	SRX4124200
6543	3398282.pbs02	download_runs	SRX2529379	download_runs (SRX2529379)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008750692	1630008761506	1630009318552	567860	545534		5.1	0.1	51388416.0	105209856.0	51388416.0	105226240.0	1729197074.0	1702631301.0	244506.0	3705.0	41713089.0	1702620249.0	101567.0	359.0	/scratch1/btsheal/work/19/3cbf2046f6ef3618a6ca3dd238f6f3			2	66333900	SRX2529379
3723	3394607.pbs02	download_runs	SRX2248286	download_runs (SRX2248286)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998050330	1629998064367	1629998397200	346870	323924		7.3	0.1	51441664.0	105209856.0	51441664.0	105226240.0	1578175850.0	1551916615.0	213549.0	3417.0	41713888.0	1551905559.0	80994.0	208.0	/scratch1/btsheal/work/19/90d5e8e4e0aeb368a7c8a4dea84aa7			2	23496758	SRX2248286
7571	3399685.pbs02	download_runs	SRX160963	download_runs (SRX160963)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630012648492	1630012664086	1630012892638	244146	231769		17.2	0.2	63201280.0	117706752.0	63201280.0	117723136.0	3013918627.0	2990820337.0	411282.0	5942.0	41709334.0	2990814663.0	147223.0	213.0	/scratch1/btsheal/work/19/cbb149cadef7af44992825445b2797			1	41502305	SRX160963
9637	3402905.pbs02	download_runs	SRX2932830	download_runs (SRX2932830)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630020508298	1630020517455	1630020564790	56492	46144		9.8	0.2	58568704.0	112611328.0	58568704.0	112627712.0	174695785.0	156847551.0	26281.0	537.0	41709023.0	156841876.0	9556.0	226.0	/scratch1/btsheal/work/1a/b3b39dd6a26675a98df8bcc047ee5f			1	7069419	SRX2932830
5235	3396732.pbs02	download_runs	SRX1977938	download_runs (SRX1977938)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630003752828	1630003772083	1630004067333	314505	290135		4.4	0.2	53239808.0	106659840.0	53239808.0	106676224.0	674782089.0	656052477.0	94806.0	1489.0	41708907.0	656046795.0	36321.0	194.0	/scratch1/btsheal/work/1a/f1bee51393685a619d0a7fce77ca90			1	31968380	SRX1977938
7993	3400201.pbs02	download_runs	SRX528611	download_runs (SRX528611)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630014277911	1630014289449	1630014451010	173099	160626		7.2	0.2	55320576.0	108064768.0	55320576.0	108081152.0	798436548.0	779485852.0	105145.0	1724.0	41729826.0	779480175.0	38055.0	204.0	/scratch1/btsheal/work/1b/82d736da8faa3f554d2835d765f52b			1	22038976	SRX528611
8391	3401615.pbs02	download_runs	SRX465259	download_runs (SRX465259)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630015775400	1630015785503	1630015871122	95722	80051		5.8	0.2	59346944.0	114036736.0	59346944.0	114053120.0	93913780.0	76209387.0	15699.0	383.0	41709981.0	76203717.0	26791.0	205.0	/scratch1/btsheal/work/1c/31eab07f7c4c66071aa5f690e92e7c			1	3372825	SRX465259
6333	3398073.pbs02	download_runs	SRX2095226	download_runs (SRX2095226)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008019954	1630008037120	1630008327081	307127	283315		4.9	0.2	52764672.0	105648128.0	52764672.0	105664512.0	774022113.0	755095441.0	115496.0	1678.0	41709145.0	755089759.0	49313.0	219.0	/scratch1/btsheal/work/1c/5a825f13fc32e381649e971603a3f4			1	23465646	SRX2095226
3343	3393715.pbs02	download_runs	SRX384059	download_runs (SRX384059)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996598789	1629996614301	1629997331153	732364	713903		4.6	0.2	58482688.0	113250304.0	58482688.0	113266688.0	2383414240.0	2343833203.0	337753.0	5367.0	41717614.0	2343811412.0	132281.0	199.0	/scratch1/btsheal/work/1c/b81307179e3140f6ffa3af8404a729			4	67531148	SRX384059
9409	3402580.pbs02	download_runs	SRX970687	download_runs (SRX970687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630019631036	1630019640587	1630020507298	876262	866321		4.1	0.2	62140416.0	116711424.0	62140416.0	116727808.0	2601647118.0	2573531721.0	355691.0	5365.0	41711628.0	2573520666.0	160237.0	206.0	/scratch1/btsheal/work/1c/ce2ab55c9863faff3b2159192bb3c8			2	47873631	SRX970687
1706	3391570.pbs02	download_runs	SRX1734641	download_runs (SRX1734641)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629990288840	1629990298415	1629990714516	425676	416314		5.7	0.2	50962432.0	105209856.0	50962432.0	105226240.0	1507088442.0	1443716592.0	322587.0	4528.0	41732400.0	1443673269.0	88262.0	207.0	/scratch1/btsheal/work/1e/40a198b543fcd532ced64f66c3edf0			8	19236053	SRX1734641
2616	3393033.pbs02	download_runs	SRX112875	download_runs (SRX112875)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629993833191	1629993840934	1629993877646	44455	33764		13.7	0.1	51429376.0	105201664.0	51429376.0	105218048.0	96296335.0	78607504.0	15400.0	387.0	41710316.0	78601841.0	23782.0	209.0	/scratch1/btsheal/work/1f/5a25d26d291f07ed4e9f1a7f2a3ef3			1	5201316	SRX112875
3778	3394657.pbs02	download_runs	SRX791666	download_runs (SRX791666)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629998252912	1629998266970	1629998534752	281840	261591		5.5	0.2	54124544.0	106909696.0	54124544.0	106926080.0	869453915.0	850399803.0	119359.0	1859.0	41709213.0	850394122.0	45823.0	1777.0	/scratch1/btsheal/work/20/73a8bab8ad0e72e0f973832f7db390			1	13241431	SRX791666
9102	3402283.pbs02	download_runs	SRX1436251	download_runs (SRX1436251)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630018468474	1630018476928	1630018694441	225967	215544		6.7	0.1	51453952.0	105209856.0	51453952.0	105226240.0	950873322.0	931653736.0	129263.0	2014.0	41711131.0	931648054.0	49122.0	215.0	/scratch1/btsheal/work/20/def9e09a329a681a8bd3e3b6784c91			1	33870292	SRX1436251
3348	3393718.pbs02	download_runs	SRX4170041	download_runs (SRX4170041)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629996611483	1629996619342	1629996669316	57833	46392		7.2	0.2	54308864.0	107212800.0	54308864.0	107229184.0	63939962.0	46307807.0	11055.0	326.0	41709761.0	46302132.0	25405.0	201.0	/scratch1/btsheal/work/20/fb570b2973fee383cdd2cdf5f38899			1	1416709	SRX4170041
2297	3392691.pbs02	download_runs	SRX3081235	download_runs (SRX3081235)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1629992583375	1629992588355	1629992617134	33759	25421		15.4	0.2	55586816.0	109682688.0	55586816.0	109699072.0	112689864.0	94972829.0	17199.0	419.0	41708488.0	94967153.0	2815.0	212.0	/scratch1/btsheal/work/21/2c8bd8f94a26de946920e643dbe052			1	4901479	SRX3081235
6413	3398157.pbs02	download_runs	SRX2248424	download_runs (SRX2248424)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630008295747	1630008307198	1630008748751	453004	432714		2.7	0.2	46559232.0	98930688.0	46559232.0	98947072.0	1705670862.0	1679146447.0	248155.0	3660.0	41713394.0	1679135399.0	111026.0	192.0	/scratch1/btsheal/work/21/34bd1532954f14e668c5d42738f27d			2	24841302	SRX2248424
4764	3395962.pbs02	download_runs	SRX3771510	download_runs (SRX3771510)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	1	86400000		2147483648	1	1630001955385	1630001967837	1630002103953	148568	126069		5.7	0.1	51142656.0	105209856.0	51142656.0	105226240.0	314451331.0	296312084.0	49241.0	803.0	41709009.0	296306403.0	24153.0	205.0	/scratch1/btsheal/work/21/6ff09859a7438900840696980cb03c			1	14941355	SRX3771510
