task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	fastq_lines	index_bytes	sample_id
4712	3395658.pbs02	kallisto	SRX159022	kallisto (SRX159022)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001803254	1630001813736	1630001873609	70355	60068		150.3	3.5	1794494464.0	2222174208.0	1794494464.0	2288263168.0	22583120973.0	7205186133.0	1012095.0	62196.0	14413507662.0	2080301.0	446815.0	133.0	/scratch1/btsheal/work/9b/0d76b2bb1642a2226ea104aee5572b			135307864	973695034	SRX159022
8223	3400930.pbs02	kallisto	SRX160963	kallisto (SRX160963)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630015116134	1630015124963	1630015543002	426868	415456		63.0	3.5	1787183104.0	2219028480.0	1787183104.0	2219061248.0	43492818042.0	14175263750.0	1876207.0	75490.0	28353306142.0	2258684.0	1102951.0	61.0	/scratch1/btsheal/work/9b/36c0de286edd523808fa6abfa88d95			166009220	973695034	SRX160963
9944	3403532.pbs02	kallisto	SRX832312	kallisto (SRX832312)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630022628326	1630022634249	1630023133903	505577	494010		144.0	0.7	1786318848.0	2215858176.0	1786318848.0	2282999808.0	205564368780.0	68199342906.0	8573961.0	178536.0	136401006056.0	2487891.0	4814457.0	71.0	/scratch1/btsheal/work/9b/43cb46d7c0851a11f86ab224e35e42			782144824	973695034	SRX832312
9355	3402527.pbs02	kallisto	SRX3060378	kallisto (SRX3060378)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630019435069	1630019444241	1630019479313	44244	36465		78.5	3.5	1794473984.0	2222174208.0	1794473984.0	2222206976.0	3047268941.0	693282438.0	204760.0	49776.0	1389606741.0	2127077.0	42547.0	48.0	/scratch1/btsheal/work/9b/6971f0594ab64d2b04ce9f99308fe0			15631540	973695034	SRX3060378
5444	3396966.pbs02	kallisto	SRX2741554	kallisto (SRX2741554)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630004577877	1630004587463	1630005010629	432752	420619		47.8	3.5	1785421824.0	2219028480.0	1785421824.0	2219061248.0	27850918257.0	8961174727.0	1229793.0	65546.0	17925372957.0	2136257.0	704753.0	47.0	/scratch1/btsheal/work/9b/e2cf212c815eb9f8e3226d3c65b474			95039696	973695034	SRX2741554
5348	3396862.pbs02	kallisto	SRX2234112	kallisto (SRX2234112)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630004212007	1630004226876	1630005031318	819311	808696		39.1	3.5	1777356800.0	2215858176.0	1777356800.0	2215890944.0	57772643038.0	18935369085.0	2466337.0	84572.0	37873189482.0	2422360.0	1479334.0	56.0	/scratch1/btsheal/work/9c/46f600478b5c5f98a7f81cf58ace08			170590672	973695034	SRX2234112
2068	3392469.pbs02	kallisto	SRX345251	kallisto (SRX345251)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629991726597	1629991732839	1629992344287	617690	606759		55.6	3.5	1796415488.0	2222174208.0	1796980736.0	2288263168.0	37106459411.0	12046322447.0	1612286.0	71430.0	24095733718.0	2103593.0	943422.0	65.0	/scratch1/btsheal/work/9d/013ad2b5dcabb4b57140c5e84260be			193855136	973695034	SRX345251
1834	3391713.pbs02	kallisto	SRX1671197	kallisto (SRX1671197)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990768702	1629990776118	1629990977306	208604	199803		56.5	3.5	1783914496.0	2215858176.0	1783914496.0	2215890944.0	20036224291.0	6356464648.0	906847.0	60580.0	12715576970.0	2324180.0	496148.0	46.0	/scratch1/btsheal/work/9d/0f1ee1af25daf9e4c86690ac4ae0d9			90746944	973695034	SRX1671197
9892	3403442.pbs02	kallisto	SRX1734748	kallisto (SRX1734748)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630021965405	1630021973191	1630022025060	59655	53266		161.2	0.7	1783640064.0	2219028480.0	1783640064.0	2219061248.0	20308457251.0	6447089467.0	918093.0	60750.0	12897065037.0	2204957.0	370526.0	72.0	/scratch1/btsheal/work/9d/11d13a5bda4f47f02d26e61edee1aa			75664484	973695034	SRX1734748
2556	3392968.pbs02	kallisto	SRX2248408	kallisto (SRX2248408)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993606275	1629993614743	1629993994208	387933	379436		30.7	3.5	1786707968.0	2219028480.0	1786707968.0	2219061248.0	20927794759.0	6653538286.0	943688.0	61144.0	13309957285.0	2207652.0	519389.0	54.0	/scratch1/btsheal/work/9d/2660826788a99ad0f3e1d245f4fc2c			76155396	973695034	SRX2248408
1666	3391537.pbs02	kallisto	SRX1676057	kallisto (SRX1676057)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990178328	1629990188381	1629990348555	170227	161592		63.8	3.5	1794936832.0	2222174208.0	1794936832.0	2222206976.0	15974705717.0	5002540667.0	738997.0	57995.0	10007897925.0	2239713.0	383130.0	45.0	/scratch1/btsheal/work/9d/4b590efde13142605ecea0da1998bf			89293504	973695034	SRX1676057
6263	3397994.pbs02	kallisto	SRX1023866	kallisto (SRX1023866)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007712804	1630007730081	1630007748040	35236	20993		57.2	3.6	1811070976.0	2105798656.0	1811070976.0	2105831424.0	1739575446.0	257032182.0	150717.0	48948.0	517811081.0	1774650.0	18765.0	52.0	/scratch1/btsheal/work/9d/d6576724ccb95e095bbf93af858fb6			8524528	973695034	SRX1023866
3003	3393383.pbs02	kallisto	SRX2710250	kallisto (SRX2710250)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629995268124	1629995275980	1629995316717	48593	41546		283.2	3.5	1785528320.0	2219028480.0	1785528320.0	2219061248.0	10132219355.0	3054629763.0	497551.0	54280.0	6112906585.0	1824472.0	214162.0	45.0	/scratch1/btsheal/work/9e/3082eafd2ca90f812a6e243ebc45a5			43623288	973695034	SRX2710250
5094	3396567.pbs02	kallisto	SRX386865	kallisto (SRX386865)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003160264	1630003166670	1630003241754	81490	75299		152.0	3.5	1786454016.0	2219028480.0	1786454016.0	2219061248.0	29163683374.0	9398897553.0	1284043.0	66380.0	18800549262.0	2270920.0	697557.0	128.0	/scratch1/btsheal/work/9e/5b421ff2ea88754dc5b42401b7d483			107344832	973695034	SRX386865
3965	3394857.pbs02	kallisto	SRX479320	kallisto (SRX479320)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629998950374	1629998956332	1629999131861	181487	175467		183.2	3.5	1781997568.0	2215858176.0	1781997568.0	2215890944.0	62012042201.0	20348498575.0	2641535.0	87268.0	40699455152.0	2419006.0	1422319.0	49.0	/scratch1/btsheal/work/9e/8a3da00cbe8768e9b22728d7fa53ed			289068464	973695034	SRX479320
6267	3397997.pbs02	kallisto	SRX1404317	kallisto (SRX1404317)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630007725567	1630007742996	1630008252065	526498	508157		60.3	3.5	1786404864.0	2215858176.0	1786404864.0	2215890944.0	48537722998.0	15857059232.0	2084697.0	78702.0	31716576122.0	2419187.0	1233357.0	53.0	/scratch1/btsheal/work/9e/9aae7e8aa3743c87a8109313797c72			207796000	973695034	SRX1404317
4526	3395484.pbs02	kallisto	SRX4171120	kallisto (SRX4171120)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630001081308	1630001084016	1630001103133	21825	13170		119.3	3.5	1791819776.0	2221121536.0	1791819776.0	2288263168.0	2064014977.0	365351562.0	164126.0	49151.0	734103697.0	1947719.0	1281.0	49.0	/scratch1/btsheal/work/9e/b9ccec26c1b15332f99749bfebaf2e			6223596	973695034	SRX4171120
1867	3391744.pbs02	kallisto	SRX1395024	kallisto (SRX1395024)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990887969	1629990896337	1629991087307	199338	190600		76.5	3.5	1784733696.0	2219028480.0	1784733696.0	2219061248.0	15344496896.0	4792385232.0	712953.0	57594.0	9587758709.0	2153886.0	376200.0	48.0	/scratch1/btsheal/work/9f/01a656981a4de38cd67a46611a016c			49232680	973695034	SRX1395024
7081	3398837.pbs02	kallisto	SRX4509934	kallisto (SRX4509934)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630010782138	1630010789804	1630011027163	245025	234191		91.2	3.6	1798119424.0	2222174208.0	1798221824.0	2222206976.0	27586899200.0	8873220607.0	1218882.0	65378.0	17749360181.0	2188517.0	680451.0	54.0	/scratch1/btsheal/work/9f/cb9b6e8610d4d6bb75e2bb88a10d48			140614804	973695034	SRX4509934
5260	3396765.pbs02	kallisto	SRX528601	kallisto (SRX528601)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003852884	1630003864561	1630004196394	343510	323367		39.1	3.6	1799696384.0	2222174208.0	1799696384.0	2222206976.0	20510165272.0	6514405919.0	926429.0	60878.0	13031537626.0	2285111.0	506633.0	48.0	/scratch1/btsheal/work/9f/d8f6c622e0dc2ed5c3b7a76c1be7e4			105369028	973695034	SRX528601
7654	3399832.pbs02	kallisto	SRX1067535	kallisto (SRX1067535)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630012987548	1630012996332	1630014011800	1024252	1015379		42.5	3.5	1785311232.0	2215858176.0	1785311232.0	2215890944.0	73646176363.0	24226591845.0	3122325.0	94664.0	48455545026.0	2467348.0	1901083.0	90.0	/scratch1/btsheal/work/a0/2831e626bf2a7cb5fc2062a39d8318			277085728	973695034	SRX1067535
4911	3396381.pbs02	kallisto	SRX3394139	kallisto (SRX3394139)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630002494185	1630002530883	1630002569461	75276	37265		183.7	3.5	1785647104.0	2219028480.0	1785647104.0	2219061248.0	12278930525.0	3770461057.0	586266.0	55645.0	7544047373.0	2085372.0	254255.0	90.0	/scratch1/btsheal/work/a0/497c9e3ff8298edac9209552c39f00			53735352	973695034	SRX3394139
8935	3402130.pbs02	kallisto	SRX3472667	kallisto (SRX3472667)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630017877455	1630017889932	1630018155808	278353	267127		62.5	3.5	1784999936.0	2215858176.0	1784999936.0	2215890944.0	25340212161.0	8124493669.0	1126039.0	63952.0	16251568898.0	2357238.0	627597.0	49.0	/scratch1/btsheal/work/a0/5073be6c8d8a9926d9cae98d314814			91619432	973695034	SRX3472667
7211	3399026.pbs02	kallisto	SRX1397898	kallisto (SRX1397898)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011309397	1630011314511	1630011357385	47988	36705		83.4	3.5	1793871872.0	2222174208.0	1793871872.0	2288263168.0	4009772825.0	1013838191.0	244536.0	50388.0	2031275993.0	1848199.0	78805.0	52.0	/scratch1/btsheal/work/a0/9cf07354c014f522b889e7e227b0ca			16294896	973695034	SRX1397898
8027	3400235.pbs02	kallisto	SRX3060307	kallisto (SRX3060307)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014410211	1630014420440	1630014456080	45869	35553		86.6	3.5	1794756608.0	2222174208.0	1794756608.0	2222206976.0	3380563963.0	804398707.0	218533.0	49988.0	1611803429.0	2145002.0	61321.0	47.0	/scratch1/btsheal/work/a1/07e2e4d64124c60d7e7a8b2120f1c4			18128132	973695034	SRX3060307
8155	3400870.pbs02	kallisto	SRX4170905	kallisto (SRX4170905)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014869439	1630014889245	1630014894356	24917	12284		116.5	0.7	1782456320.0	2173644800.0	1796591616.0	2222206976.0	2129417573.0	387219254.0	166828.0	49192.0	1751406457.0	2014600.0	1545.0	50.0	/scratch1/btsheal/work/a1/24f29ef8840a2ca37c6204b567ce0f			6594724	973695034	SRX4170905
8137	3400849.pbs02	kallisto	SRX1618077	kallisto (SRX1618077)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630014787677	1630014808558	1630014841006	53329	32600		147.9	0.7	1794310144.0	2222174208.0	1794314240.0	2222206976.0	11985368978.0	3672591403.0	574134.0	55458.0	7348339569.0	2069631.0	251455.0	93.0	/scratch1/btsheal/work/a1/2b96f1f54c8c1049c4fb9a38ea9b79			62331492	973695034	SRX1618077
2501	3392905.pbs02	kallisto	SRX465312	kallisto (SRX465312)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629993377545	1629993385180	1629993447933	70388	61458		90.9	3.6	1804390400.0	2233008128.0	1804390400.0	2235727872.0	6841547594.0	1958051532.0	361561.0	52188.0	4892826958.0	2136616.0	123532.0	63.0	/scratch1/btsheal/work/a1/de02149d095f55105f27fbd906ba6e			36479188	973695034	SRX465312
7758	3399972.pbs02	kallisto	SRX1460204	kallisto (SRX1460204)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013361593	1630013369875	1630013414939	53346	47292		153.5	0.7	1802649600.0	2232483840.0	1804902400.0	2235203584.0	17826181424.0	5619576820.0	815515.0	59176.0	11242214578.0	2117551.0	317304.0	88.0	/scratch1/btsheal/work/a2/560f06fd0bd903ca7210ae25ad4125			140897576	973695034	SRX1460204
9275	3402448.pbs02	kallisto	ERX534180	kallisto (ERX534180)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630019142555	1630019152561	1630019303688	161133	150835		67.2	3.5	1783209984.0	2219028480.0	1783209984.0	2219061248.0	16645424501.0	5226105558.0	766715.0	58421.0	10455043778.0	2231676.0	378398.0	59.0	/scratch1/btsheal/work/a2/7166d09ac91d433c0ac95191c6e576			65292220	973695034	ERX534180
1873	3391750.pbs02	kallisto	SRX1977905	kallisto (SRX1977905)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629990918891	1629990926251	1629991112309	193418	181136		45.2	3.5	1794330624.0	2222174208.0	1794330624.0	2222206976.0	12815771522.0	3949581161.0	608451.0	55986.0	8875642921.0	2258270.0	302927.0	95.0	/scratch1/btsheal/work/a2/745a4d822548190db16ceecc0c8e04			87731232	973695034	SRX1977905
3462	3393825.pbs02	kallisto	SRX2520759	kallisto (SRX2520759)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629997028549	1629997035847	1629997090883	62334	52492		162.3	3.5	1779113984.0	2215858176.0	1779113984.0	2215890944.0	17255563317.0	5429508072.0	791929.0	58809.0	10861802569.0	2254789.0	387010.0	50.0	/scratch1/btsheal/work/a2/a6cf5d496531364997799f886d4086			59307660	973695034	SRX2520759
1310	3391126.pbs02	kallisto	ERX1477532	kallisto (ERX1477532)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629988864109	1629988875001	1629989145770	281661	270272		68.2	3.5	1788362752.0	2219028480.0	1788362752.0	2219061248.0	32280380850.0	10437759502.0	1412844.0	68362.0	20878347997.0	2233505.0	817380.0	56.0	/scratch1/btsheal/work/a2/e50ad008f26dd397996576fb724bf2			117832044	973695034	ERX1477532
5289	3396798.pbs02	kallisto	SRX2519687	kallisto (SRX2519687)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630003969672	1630003981549	1630004342313	372641	363847		42.0	3.5	1782038528.0	2215858176.0	1782038528.0	2215890944.0	23269804172.0	7434323813.0	1040477.0	62636.0	14871296906.0	2323378.0	582447.0	53.0	/scratch1/btsheal/work/a3/292381c1732fdfd6c703e7c36951e0			88989256	973695034	SRX2519687
9393	3402567.pbs02	kallisto	SRX4170233	kallisto (SRX4170233)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630019579934	1630019587266	1630019625413	45479	35298		93.3	3.5	1795014656.0	2222174208.0	1795014656.0	2222206976.0	3729095414.0	920458024.0	232936.0	50209.0	1844157729.0	2027169.0	66433.0	45.0	/scratch1/btsheal/work/a3/374245de6ce7c87daf2f7c1b9771e9			14672240	973695034	SRX4170233
3265	3393639.pbs02	kallisto	ERX697801	kallisto (ERX697801)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629996283472	1629996292303	1629996426650	143178	136908		206.4	3.5	1780822016.0	2215858176.0	1780822016.0	2215890944.0	51142147660.0	16725173324.0	2192327.0	80358.0	33452858800.0	2391930.0	1206550.0	82.0	/scratch1/btsheal/work/a3/700a9eac88e17fa78bda0e5c8f200d			190489640	973695034	ERX697801
1552	3391374.pbs02	kallisto	SRX3060200	kallisto (SRX3060200)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629989776231	1629989787439	1629989832562	56331	44670		70.7	3.5	1791262720.0	2222174208.0	1791422464.0	2285641728.0	4091854373.0	1041477812.0	247928.0	50440.0	2085997029.0	2127307.0	66784.0	52.0	/scratch1/btsheal/work/a3/8dc170f20794e36602f629b10b7ab0			14811452	973695034	SRX3060200
5654	3397181.pbs02	kallisto	SRX522625	kallisto (SRX522625)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005400678	1630005411335	1630005578625	177947	167636		108.4	3.5	1780400128.0	2215858176.0	1780400128.0	2215890944.0	19602960804.0	6212055489.0	888943.0	60306.0	12426734648.0	2336175.0	471300.0	61.0	/scratch1/btsheal/work/a3/99c83c8031424725f27c4c372acd24			70203792	973695034	SRX522625
7140	3398906.pbs02	kallisto	SRX2764303	kallisto (SRX2764303)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630011030598	1630011037224	1630011510157	479559	470869		72.1	3.5	1784287232.0	2215858176.0	1784287232.0	2215890944.0	57309025272.0	18780618292.0	2447179.0	84278.0	37564110902.0	2210851.0	1461623.0	49.0	/scratch1/btsheal/work/a3/e0316c38a9927e30749854f0914b43			281948832	973695034	SRX2764303
7685	3399887.pbs02	kallisto	SRX2977312	kallisto (SRX2977312)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013107199	1630013113976	1630013631813	524614	514617		36.3	3.5	1784107008.0	2215858176.0	1784107008.0	2215890944.0	40961284321.0	13331305354.0	1771593.0	73884.0	26665617002.0	2144869.0	1037781.0	46.0	/scratch1/btsheal/work/a3/eb79e9cce2d123a978c85a5c01382c			185129656	973695034	SRX2977312
7860	3400074.pbs02	kallisto	SRX1247593	kallisto (SRX1247593)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630013756827	1630013763956	1630013849915	93088	84824		163.6	0.7	1784389632.0	2219028480.0	1784389632.0	2219061248.0	34118435039.0	11050501741.0	1488802.0	69530.0	22103716977.0	2291262.0	844894.0	44.0	/scratch1/btsheal/work/a4/4c003df9e2d4413fe3afe54fedf449			128366212	973695034	SRX1247593
5628	3397155.pbs02	kallisto	SRX1842895	kallisto (SRX1842895)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630005303992	1630005316010	1630006206051	902059	885722		83.1	3.5	1786863616.0	2215858176.0	1786863616.0	2215890944.0	59507385969.0	19513375583.0	2538028.0	85676.0	39029684770.0	2181214.0	1531207.0	51.0	/scratch1/btsheal/work/a4/b51f3321698b2f125109faad23d848			228000752	973695034	SRX1842895
7105	3398857.pbs02	kallisto	SRX2248520	kallisto (SRX2248520)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1630010881827	1630010887811	1630011097199	215372	207259		56.9	3.5	1787568128.0	2219028480.0	1787568128.0	2219061248.0	17405170524.0	5479318863.0	798112.0	58904.0	10961541129.0	2196307.0	410373.0	55.0	/scratch1/btsheal/work/a5/4073114c3bf5701cd80842f91b8439			78042840	973695034	SRX2248520
3687	3394562.pbs02	kallisto	SRX1868707	kallisto (SRX1868707)	COMPLETED	0		/scratch1/btsheal/singularity-cache/systemsgenetics-gemmaker-2.0.0.img	6	86400000		45097156608	1	1629997912482	1629997928679	1629997979322	66840	56725		169.0	3.5	1794576384.0	2222174208.0	1794576384.0	2222206976.0	21489323272.0	6840539913.0	966894.0	61501.0	13684309205.0	2033310.0	479825.0	50.0	/scratch1/btsheal/work/a5/ba210e4a3b4e7817676ed860d73177			112886212	973695034	SRX1868707
